"","loci.group_name","loci.value","starts.value","ends.value"
"5289","ENST00000078429","19",3113342,3113360
"5290","ENST00000078429","19",3110301,3110319
"5291","ENST00000586180","19",3118999,3119017
"5292","ENST00000590534","19",3118999,3119017
"5293","ENST00000591301","19",3118999,3119017
"5294","ENST00000587636","19",3118999,3119017
"5295","ENST00000078429","19",3119047,3119053
"5296","ENST00000078429","19",3119205,3119217
"5297","ENST00000586180","19",3119311,3119329
"5298","ENST00000590534","19",3119311,3119329
"5299","ENST00000591301","19",3119311,3119329
"5300","ENST00000587636","19",3119311,3119329
"5301","ENST00000078429","19",3120988,3121006
"5302","ENST00000078429","19",3110317,3110333
"5303","ENST00000078429","19",3113329,3113331
"5304","ENST00000471281","7",2733469,2733487
"5305","ENST00000275364","7",2794927,2794929
"5306","ENST00000275364","7",2733485,2733501
"5307","ENST00000407904","7",2733469,2733487
"5308","ENST00000407653","7",2733469,2733487
"5309","ENST00000491117","7",2733469,2733487
"5310","ENST00000485329","7",2733469,2733487
"5311","ENST00000496740","7",2733469,2733487
"5312","ENST00000471281","7",2731545,2731563
"5313","ENST00000275364","7",2731561,2731579
"5314","ENST00000407904","7",2731545,2731563
"5315","ENST00000407653","7",2731545,2731563
"5316","ENST00000491117","7",2731545,2731563
"5317","ENST00000485329","7",2731545,2731563
"5318","ENST00000496740","7",2731545,2731563
"5319","ENST00000471281","7",2731525,2731543
"5320","ENST00000275364","7",2731541,2731559
"5321","ENST00000407904","7",2731525,2731543
"5322","ENST00000407653","7",2731525,2731543
"5323","ENST00000491117","7",2731525,2731543
"5324","ENST00000485329","7",2731525,2731543
"5325","ENST00000496740","7",2731525,2731543
"5326","ENST00000275364","7",2843960,2843978
"5327","ENST00000471281","7",2731502,2731520
"5328","ENST00000275364","7",2731518,2731536
"5329","ENST00000407904","7",2731502,2731520
"5330","ENST00000407653","7",2731502,2731520
"5331","ENST00000491117","7",2731502,2731520
"5332","ENST00000485329","7",2731502,2731520
"5333","ENST00000496740","7",2731502,2731520
"5334","ENST00000471281","7",2731679,2731697
"5335","ENST00000275364","7",2731695,2731713
"5336","ENST00000407904","7",2731679,2731697
"5337","ENST00000407653","7",2731679,2731697
"5338","ENST00000491117","7",2731679,2731697
"5339","ENST00000485329","7",2731679,2731697
"5340","ENST00000496740","7",2731679,2731697
"5341","ENST00000471281","7",2731233,2731251
"5342","ENST00000275364","7",2731249,2731267
"5343","ENST00000407904","7",2731233,2731251
"5344","ENST00000407653","7",2731233,2731251
"5345","ENST00000491117","7",2731233,2731251
"5346","ENST00000496740","7",2731233,2731251
"5347","ENST00000275364","7",2844045,2844063
"5348","ENST00000471281","7",2731462,2731480
"5349","ENST00000275364","7",2731478,2731496
"5350","ENST00000407904","7",2731462,2731480
"5351","ENST00000407653","7",2731462,2731480
"5352","ENST00000491117","7",2731462,2731480
"5353","ENST00000485329","7",2731462,2731480
"5354","ENST00000496740","7",2731462,2731480
"5355","ENST00000275364","7",2844139,2844157
"5356","ENST00000471281","7",2795091,2795109
"5357","ENST00000275364","7",2795107,2795125
"5358","ENST00000407904","7",2795091,2795109
"5359","ENST00000447791","7",2795091,2795109
"5360","ENST00000275364","7",2844035,2844053
"5361","ENST00000471281","7",2733450,2733464
"5362","ENST00000471281","7",2731746,2731750
"5363","ENST00000275364","7",2733462,2733480
"5364","ENST00000407904","7",2733450,2733464
"5365","ENST00000407904","7",2731746,2731750
"5366","ENST00000407653","7",2733450,2733464
"5367","ENST00000407653","7",2731746,2731750
"5368","ENST00000491117","7",2733450,2733464
"5369","ENST00000491117","7",2731746,2731750
"5370","ENST00000485329","7",2733450,2733464
"5371","ENST00000485329","7",2731746,2731750
"5372","ENST00000496740","7",2733450,2733464
"5373","ENST00000496740","7",2731746,2731750
"5374","ENST00000471281","7",2731642,2731660
"5375","ENST00000275364","7",2731658,2731676
"5376","ENST00000407904","7",2731642,2731660
"5377","ENST00000407653","7",2731642,2731660
"5378","ENST00000491117","7",2731642,2731660
"5379","ENST00000485329","7",2731642,2731660
"5380","ENST00000496740","7",2731642,2731660
"5381","ENST00000471281","7",2731399,2731417
"5382","ENST00000275364","7",2731415,2731433
"5383","ENST00000407904","7",2731399,2731417
"5384","ENST00000407653","7",2731399,2731417
"5385","ENST00000491117","7",2731399,2731417
"5386","ENST00000485329","7",2731399,2731417
"5387","ENST00000496740","7",2731399,2731417
"5388","ENST00000275364","7",2843881,2843899
"5389","ENST00000471281","7",2731478,2731496
"5390","ENST00000275364","7",2731494,2731512
"5391","ENST00000407904","7",2731478,2731496
"5392","ENST00000407653","7",2731478,2731496
"5393","ENST00000491117","7",2731478,2731496
"5394","ENST00000485329","7",2731478,2731496
"5395","ENST00000496740","7",2731478,2731496
"5396","ENST00000471281","7",2731538,2731556
"5397","ENST00000275364","7",2731554,2731572
"5398","ENST00000407904","7",2731538,2731556
"5399","ENST00000407653","7",2731538,2731556
"5400","ENST00000491117","7",2731538,2731556
"5401","ENST00000485329","7",2731538,2731556
"5402","ENST00000496740","7",2731538,2731556
"5403","ENST00000471281","7",2731243,2731261
"5404","ENST00000275364","7",2731259,2731277
"5405","ENST00000407904","7",2731243,2731261
"5406","ENST00000407653","7",2731243,2731261
"5407","ENST00000491117","7",2731243,2731261
"5408","ENST00000496740","7",2731243,2731261
"5409","ENST00000471281","7",2731281,2731299
"5410","ENST00000275364","7",2731297,2731315
"5411","ENST00000407904","7",2731281,2731299
"5412","ENST00000407653","7",2731281,2731299
"5413","ENST00000491117","7",2731281,2731299
"5414","ENST00000496740","7",2731281,2731299
"5415","ENST00000471281","7",2795081,2795099
"5416","ENST00000275364","7",2795097,2795115
"5417","ENST00000407904","7",2795081,2795099
"5418","ENST00000447791","7",2795081,2795099
"5419","ENST00000275364","7",2843864,2843882
"5420","ENST00000471281","7",2731595,2731613
"5421","ENST00000275364","7",2731611,2731629
"5422","ENST00000407904","7",2731595,2731613
"5423","ENST00000407653","7",2731595,2731613
"5424","ENST00000491117","7",2731595,2731613
"5425","ENST00000485329","7",2731595,2731613
"5426","ENST00000496740","7",2731595,2731613
"5427","ENST00000471281","7",2795118,2795136
"5428","ENST00000275364","7",2843852,2843861
"5429","ENST00000275364","7",2795134,2795143
"5430","ENST00000407904","7",2795118,2795136
"5431","ENST00000447791","7",2795118,2795136
"5432","ENST00000471281","7",2731386,2731404
"5433","ENST00000275364","7",2731402,2731420
"5434","ENST00000407904","7",2731386,2731404
"5435","ENST00000407653","7",2731386,2731404
"5436","ENST00000491117","7",2731386,2731404
"5437","ENST00000485329","7",2731386,2731404
"5438","ENST00000496740","7",2731386,2731404
"5439","ENST00000275364","7",2844151,2844169
"5440","ENST00000471281","7",2733450,2733453
"5441","ENST00000471281","7",2731735,2731750
"5442","ENST00000275364","7",2733451,2733469
"5443","ENST00000407904","7",2733450,2733453
"5444","ENST00000407904","7",2731735,2731750
"5445","ENST00000407653","7",2733450,2733453
"5446","ENST00000407653","7",2731735,2731750
"5447","ENST00000491117","7",2733450,2733453
"5448","ENST00000491117","7",2731735,2731750
"5449","ENST00000485329","7",2733450,2733453
"5450","ENST00000485329","7",2731735,2731750
"5451","ENST00000496740","7",2733450,2733453
"5452","ENST00000496740","7",2731735,2731750
"5453","ENST00000471281","7",2795049,2795067
"5454","ENST00000275364","7",2795065,2795083
"5455","ENST00000407904","7",2795049,2795067
"5456","ENST00000447791","7",2795049,2795067
"5457","ENST00000471281","7",2731303,2731321
"5458","ENST00000275364","7",2731319,2731337
"5459","ENST00000407904","7",2731303,2731321
"5460","ENST00000407653","7",2731303,2731321
"5461","ENST00000491117","7",2731303,2731321
"5462","ENST00000496740","7",2731303,2731321
"5463","ENST00000471281","7",2794997,2795015
"5464","ENST00000275364","7",2795013,2795031
"5465","ENST00000407904","7",2794997,2795015
"5466","ENST00000447791","7",2794997,2795015
"5467","ENST00000471281","7",2731315,2731333
"5468","ENST00000275364","7",2731331,2731349
"5469","ENST00000407904","7",2731315,2731333
"5470","ENST00000407653","7",2731315,2731333
"5471","ENST00000491117","7",2731315,2731333
"5472","ENST00000496740","7",2731315,2731333
"5473","ENST00000471281","7",2731665,2731683
"5474","ENST00000275364","7",2731681,2731699
"5475","ENST00000407904","7",2731665,2731683
"5476","ENST00000407653","7",2731665,2731683
"5477","ENST00000491117","7",2731665,2731683
"5478","ENST00000485329","7",2731665,2731683
"5479","ENST00000496740","7",2731665,2731683
"5480","ENST00000471281","7",2731187,2731205
"5481","ENST00000275364","7",2731203,2731221
"5482","ENST00000407904","7",2731187,2731205
"5483","ENST00000407653","7",2731187,2731205
"5484","ENST00000491117","7",2731187,2731205
"5485","ENST00000496740","7",2731187,2731205
"5486","ENST00000471281","7",2731606,2731624
"5487","ENST00000275364","7",2731622,2731640
"5488","ENST00000407904","7",2731606,2731624
"5489","ENST00000407653","7",2731606,2731624
"5490","ENST00000491117","7",2731606,2731624
"5491","ENST00000485329","7",2731606,2731624
"5492","ENST00000496740","7",2731606,2731624
"5493","ENST00000471281","7",2733479,2733497
"5494","ENST00000275364","7",2794927,2794939
"5495","ENST00000275364","7",2733495,2733501
"5496","ENST00000407904","7",2733479,2733497
"5497","ENST00000407653","7",2733479,2733497
"5498","ENST00000491117","7",2733479,2733497
"5499","ENST00000485329","7",2733479,2733497
"5500","ENST00000496740","7",2733479,2733497
"5501","ENST00000275364","7",2843901,2843919
"5502","ENST00000471281","7",2794959,2794977
"5503","ENST00000275364","7",2794975,2794993
"5504","ENST00000407904","7",2794959,2794977
"5505","ENST00000471281","7",2731552,2731570
"5506","ENST00000275364","7",2731568,2731586
"5507","ENST00000407904","7",2731552,2731570
"5508","ENST00000407653","7",2731552,2731570
"5509","ENST00000491117","7",2731552,2731570
"5510","ENST00000485329","7",2731552,2731570
"5511","ENST00000496740","7",2731552,2731570
"5512","ENST00000471281","7",2731420,2731438
"5513","ENST00000275364","7",2731436,2731454
"5514","ENST00000407904","7",2731420,2731438
"5515","ENST00000407653","7",2731420,2731438
"5516","ENST00000491117","7",2731420,2731438
"5517","ENST00000485329","7",2731420,2731438
"5518","ENST00000496740","7",2731420,2731438
"5519","ENST00000471281","7",2795069,2795087
"5520","ENST00000275364","7",2795085,2795103
"5521","ENST00000407904","7",2795069,2795087
"5522","ENST00000447791","7",2795069,2795087
"5523","ENST00000275364","7",2843909,2843927
"5524","ENST00000275364","7",2843936,2843954
"5525","ENST00000275364","7",2843962,2843980
"5526","ENST00000275364","7",2843943,2843961
"5527","ENST00000275364","7",2843872,2843890
"5528","ENST00000471281","7",2731699,2731717
"5529","ENST00000275364","7",2731715,2731733
"5530","ENST00000407904","7",2731699,2731717
"5531","ENST00000407653","7",2731699,2731717
"5532","ENST00000491117","7",2731699,2731717
"5533","ENST00000485329","7",2731699,2731717
"5534","ENST00000496740","7",2731699,2731717
"5535","ENST00000275364","7",2843891,2843909
"5536","ENST00000471281","7",2795110,2795128
"5537","ENST00000275364","7",2843852,2843853
"5538","ENST00000275364","7",2795126,2795143
"5539","ENST00000407904","7",2795110,2795128
"5540","ENST00000447791","7",2795110,2795128
"5541","ENST00000275364","7",2843915,2843933
"5542","ENST00000275364","7",2843993,2844011
"5543","ENST00000471281","7",2795126,2795144
"5544","ENST00000275364","7",2843852,2843869
"5545","ENST00000275364","7",2795142,2795143
"5546","ENST00000407904","7",2814311,2814312
"5547","ENST00000407904","7",2795126,2795143
"5548","ENST00000471281","7",2731516,2731534
"5549","ENST00000275364","7",2731532,2731550
"5550","ENST00000407904","7",2731516,2731534
"5551","ENST00000407653","7",2731516,2731534
"5552","ENST00000491117","7",2731516,2731534
"5553","ENST00000485329","7",2731516,2731534
"5554","ENST00000496740","7",2731516,2731534
"5555","ENST00000275364","7",2844143,2844161
"5556","ENST00000471281","7",2731429,2731447
"5557","ENST00000275364","7",2731445,2731463
"5558","ENST00000407904","7",2731429,2731447
"5559","ENST00000407653","7",2731429,2731447
"5560","ENST00000491117","7",2731429,2731447
"5561","ENST00000485329","7",2731429,2731447
"5562","ENST00000496740","7",2731429,2731447
"5563","ENST00000471281","7",2731723,2731741
"5564","ENST00000275364","7",2733450,2733457
"5565","ENST00000275364","7",2731739,2731750
"5566","ENST00000407904","7",2731723,2731741
"5567","ENST00000407653","7",2731723,2731741
"5568","ENST00000491117","7",2731723,2731741
"5569","ENST00000485329","7",2731723,2731741
"5570","ENST00000496740","7",2731723,2731741
"5571","ENST00000471281","7",2733457,2733475
"5572","ENST00000275364","7",2733473,2733491
"5573","ENST00000407904","7",2733457,2733475
"5574","ENST00000407653","7",2733457,2733475
"5575","ENST00000491117","7",2733457,2733475
"5576","ENST00000485329","7",2733457,2733475
"5577","ENST00000496740","7",2733457,2733475
"5578","ENST00000471281","7",2731690,2731708
"5579","ENST00000275364","7",2731706,2731724
"5580","ENST00000407904","7",2731690,2731708
"5581","ENST00000407653","7",2731690,2731708
"5582","ENST00000491117","7",2731690,2731708
"5583","ENST00000485329","7",2731690,2731708
"5584","ENST00000496740","7",2731690,2731708
"5585","ENST00000471281","7",2731372,2731390
"5586","ENST00000275364","7",2731388,2731406
"5587","ENST00000407904","7",2731372,2731390
"5588","ENST00000407653","7",2731372,2731390
"5589","ENST00000491117","7",2731372,2731390
"5590","ENST00000485329","7",2731372,2731390
"5591","ENST00000496740","7",2731372,2731390
"5592","ENST00000471281","7",2731670,2731688
"5593","ENST00000275364","7",2731686,2731704
"5594","ENST00000407904","7",2731670,2731688
"5595","ENST00000407653","7",2731670,2731688
"5596","ENST00000491117","7",2731670,2731688
"5597","ENST00000485329","7",2731670,2731688
"5598","ENST00000496740","7",2731670,2731688
"5599","ENST00000471281","7",2731496,2731514
"5600","ENST00000275364","7",2731512,2731530
"5601","ENST00000407904","7",2731496,2731514
"5602","ENST00000407653","7",2731496,2731514
"5603","ENST00000491117","7",2731496,2731514
"5604","ENST00000485329","7",2731496,2731514
"5605","ENST00000496740","7",2731496,2731514
"5606","ENST00000471281","7",2731488,2731506
"5607","ENST00000275364","7",2731504,2731522
"5608","ENST00000407904","7",2731488,2731506
"5609","ENST00000407653","7",2731488,2731506
"5610","ENST00000491117","7",2731488,2731506
"5611","ENST00000485329","7",2731488,2731506
"5612","ENST00000496740","7",2731488,2731506
"5613","ENST00000471281","7",2731630,2731648
"5614","ENST00000275364","7",2731646,2731664
"5615","ENST00000407904","7",2731630,2731648
"5616","ENST00000407653","7",2731630,2731648
"5617","ENST00000491117","7",2731630,2731648
"5618","ENST00000485329","7",2731630,2731648
"5619","ENST00000496740","7",2731630,2731648
"5620","ENST00000275364","7",2843951,2843969
