gene_name,transcript_id
SNAP25,ENST00000254976.7
SNAP29,ENST00000215730.12
SNAP47,ENST00000617596.5
SNAPC1,ENST00000216294.5
SNAPC2,ENST00000221573.11
SNAPC5,ENST00000316634.6
SNAPIN,ENST00000368685.6
SNCA,ENST00000394991.8
SNCAIP,ENST00000261368.13
SNCB,ENST00000393693.7
SNCG,ENST00000372017.4
SND1,ENST00000354725.8
SNED1,ENST00000310397.13
SNF8,ENST00000502492.6
SNIP1,ENST00000296215.8
SNN,ENST00000329565.6
SNPH,ENST00000381867.6
SNRK,ENST00000296088.12
SNRNP200,ENST00000323853.10
SNRNP25,ENST00000293861.8
SNRNP27,ENST00000244227.8
SNRNP35,ENST00000526639.3
SNRNP40,ENST00000263694.9
SNRNP48,ENST00000342415.6
SNRNP70,ENST00000598441.6
SNRPA,ENST00000243563.8
SNRPA1,ENST00000254193.11
SNRPB,ENST00000381342.7
SNRPB2,ENST00000246071.8
SNRPC,ENST00000244520.10
SNRPD1,ENST00000300413.10
SNRPD2,ENST00000342669.8
SNRPD3,ENST00000215829.8
SNRPE,ENST00000414487.7
SNRPG,ENST00000272348.7
SNRPN,ENST00000390687.9
SNTA1,ENST00000217381.3
SNTB1,ENST00000517992.2
SNTG1,ENST00000642720.2
SNTG2,ENST00000308624.10
SNTN,ENST00000343837.8
SNU13,ENST00000401959.6
SNUPN,ENST00000308588.10
SNW1,ENST00000261531.12
SNX1,ENST00000559844.6
SNX10,ENST00000338523.9
SNX11,ENST00000359238.7
SNX12,ENST00000374274.8
SNX13,ENST00000428135.7
SNX14,ENST00000314673.8
SNX15,ENST00000377244.8
SNX16,ENST00000345957.9
SNX17,ENST00000233575.7
SNX18,ENST00000381410.5
SNX19,ENST00000265909.9
SNX2,ENST00000379516.7
SNX20,ENST00000330943.9
SNX21,ENST00000491381.6
SNX22,ENST00000325881.9
SNX24,ENST00000261369.9
SNX27,ENST00000458013.7
SNX29,ENST00000566228.6
SNX3,ENST00000230085.13
SNX30,ENST00000374232.8
SNX31,ENST00000311812.7
SNX32,ENST00000308342.7
SNX33,ENST00000308527.6
SNX4,ENST00000251775.9
SNX5,ENST00000377759.9
SNX6,ENST00000362031.10
SNX7,ENST00000306121.8
SNX8,ENST00000222990.8
SNX9,ENST00000392185.8
SOAT1,ENST00000367619.8
SOAT2,ENST00000301466.8
SOBP,ENST00000317357.10
SOCS1,ENST00000332029.4
SOCS2,ENST00000551556.2
SOCS3,ENST00000330871.3
SOCS4,ENST00000555846.2
SOCS5,ENST00000394861.3
SOCS6,ENST00000397942.4
SOCS7,ENST00000612932.6
SOD1,ENST00000270142.11
SOD2,ENST00000538183.7
SOD3,ENST00000382120.4
SOGA1,ENST00000237536.9
SOHLH1,ENST00000425225.2
SOHLH2,ENST00000379881.8
SON,ENST00000356577.10
SORBS1,ENST00000371247.7
SORBS3,ENST00000240123.12
SORCS1,ENST00000263054.11
SORCS2,ENST00000507866.6
SORCS3,ENST00000369701.8
SORD,ENST00000267814.14
SORL1,ENST00000260197.12
SORT1,ENST00000256637.8
SOS1,ENST00000402219.8
SOS2,ENST00000216373.10
SOST,ENST00000301691.3
SOSTDC1,ENST00000307068.5
SOWAHA,ENST00000378693.4
SOWAHB,ENST00000334306.4
SOWAHC,ENST00000356454.5
SOWAHD,ENST00000343905.5
SOX1,ENST00000330949.3
SOX10,ENST00000396884.8
SOX11,ENST00000322002.5
SOX12,ENST00000342665.5
SOX13,ENST00000367204.6
SOX14,ENST00000306087.3
SOX15,ENST00000250055.3
SOX17,ENST00000297316.5
SOX18,ENST00000340356.9
SOX2,ENST00000325404.3
SOX21,ENST00000376945.4
SOX3,ENST00000370536.5
SOX30,ENST00000265007.11
SOX4,ENST00000244745.4
SOX5,ENST00000451604.7
SOX6,ENST00000683767.1
SOX7,ENST00000304501.2
SOX8,ENST00000293894.4
SOX9,ENST00000245479.3
SP1,ENST00000327443.9
SP100,ENST00000340126.9
SP110,ENST00000258381.11
SP140,ENST00000392045.8
SP140L,ENST00000415673.7
SP2,ENST00000376741.5
SP3,ENST00000310015.12
SP4,ENST00000222584.8
SP5,ENST00000375281.4
SP6,ENST00000536300.2
SP7,ENST00000536324.4
SP8,ENST00000418710.3
SP9,ENST00000394967.3
SPA17,ENST00000227135.7
SPAAR,ENST00000443779.3
SPACA1,ENST00000237201.2
SPACA3,ENST00000269053.8
SPACA4,ENST00000321762.3
SPACA5B,ENST00000304270.6
SPACA6,ENST00000637797.2
SPACA7,ENST00000283550.8
SPACA9,ENST00000356311.10
SPAG1,ENST00000388798.7
SPAG11B,ENST00000398462.7
SPAG16,ENST00000331683.10
SPAG17,ENST00000336338.10
SPAG4,ENST00000374273.8
SPAG5,ENST00000321765.10
SPAG6,ENST00000376624.8
SPAG7,ENST00000206020.8
SPAG8,ENST00000396638.7
SPAG9,ENST00000262013.12
SPAM1,ENST00000682466.1
SPANXA2,ENST00000370518.4
SPANXB1,ENST00000449283.2
SPANXC,ENST00000358993.3
SPANXD,ENST00000370515.3
SPANXN1,ENST00000370493.4
SPANXN3,ENST00000370503.2
SPANXN5,ENST00000375511.4
SPARC,ENST00000231061.9
SPARCL1,ENST00000282470.11
SPART,ENST00000438666.7
SPAST,ENST00000315285.9
SPATA12,ENST00000334325.2
SPATA13,ENST00000382108.8
SPATA16,ENST00000351008.4
SPATA17,ENST00000366933.5
SPATA18,ENST00000295213.9
SPATA19,ENST00000299140.8
SPATA2,ENST00000289431.10
SPATA20,ENST00000006658.11
SPATA22,ENST00000572969.6
SPATA24,ENST00000450845.7
SPATA25,ENST00000372519.4
SPATA2L,ENST00000289805.10
SPATA31A1,ENST00000377647.6
SPATA31A5,ENST00000437823.5
SPATA31A6,ENST00000332857.7
SPATA31D1,ENST00000344803.3
SPATA31D3,ENST00000445385.3
SPATA31D4,ENST00000419782.5
SPATA31E1,ENST00000325643.6
SPATA32,ENST00000331780.5
SPATA33,ENST00000579310.6
SPATA4,ENST00000280191.7
SPATA45,ENST00000332912.3
SPATA46,ENST00000367935.10
SPATA48,ENST00000297001.7
SPATA5,ENST00000274008.5
SPATA5L1,ENST00000305560.11
SPATA6,ENST00000371847.8
SPATA6L,ENST00000682582.1
SPATA7,ENST00000393545.9
SPATA9,ENST00000274432.13
SPATC1,ENST00000377470.8
SPATC1L,ENST00000291672.6
SPATS1,ENST00000674044.1
SPATS2,ENST00000552918.6
SPATS2L,ENST00000409140.8
SPC25,ENST00000282074.7
SPCS1,ENST00000619898.5
SPCS2,ENST00000263672.11
SPCS3,ENST00000503362.2
SPDEF,ENST00000374037.8
SPDL1,ENST00000265295.9
SPDYA,ENST00000334056.10
SPDYE17,ENST00000671986.2
SPDYE3,ENST00000332397.6
SPDYE6,ENST00000563237.3
SPECC1L,ENST00000314328.14
SPEF1,ENST00000379756.3
SPEF2,ENST00000356031.8
SPEG,ENST00000312358.12
SPEGNB,ENST00000651166.2
SPEM1,ENST00000323675.4
SPEM2,ENST00000333870.8
SPEM3,ENST00000636696.4
SPEN,ENST00000375759.8
SPESP1,ENST00000310673.4
SPG11,ENST00000261866.12
SPG21,ENST00000204566.7
SPG7,ENST00000645818.2
SPHK1,ENST00000592299.6
SPHK2,ENST00000245222.9
SPHKAP,ENST00000392056.8
SPI1,ENST00000378538.8
SPIB,ENST00000595883.6
SPIC,ENST00000551346.2
SPICE1,ENST00000295872.8
SPIDR,ENST00000297423.9
SPIN1,ENST00000375859.4
SPIN2B,ENST00000434397.3
SPIN3,ENST00000374919.6
SPIN4,ENST00000374884.3
SPINDOC,ENST00000294244.9
SPINK1,ENST00000296695.10
SPINK13,ENST00000398450.5
SPINK2,ENST00000506738.6
SPINK4,ENST00000379721.4
SPINK5,ENST00000256084.8
SPINK6,ENST00000325630.3
SPINK7,ENST00000274565.5
SPINK9,ENST00000377906.2
SPINT1,ENST00000562057.6
SPINT2,ENST00000301244.12
SPINT3,ENST00000217428.7
SPINT4,ENST00000279058.4
SPIRE2,ENST00000378247.8
SPN,ENST00000652691.1
SPNS1,ENST00000311008.16
SPNS2,ENST00000329078.8
SPNS3,ENST00000355530.7
SPO11,ENST00000371263.8
SPOCK1,ENST00000394945.6
SPOCK2,ENST00000373109.7
SPOCK3,ENST00000357545.9
SPON1,ENST00000576479.4
SPON2,ENST00000290902.10
SPOP,ENST00000504102.6
SPOPL,ENST00000280098.9
SPOUT1,ENST00000361256.10
SPP1,ENST00000395080.8
SPP2,ENST00000168148.8
SPPL2A,ENST00000261854.10
SPPL2B,ENST00000613503.5
SPPL2C,ENST00000329196.7
SPPL3,ENST00000353487.7
SPR,ENST00000234454.6
SPRED1,ENST00000299084.9
SPRED2,ENST00000356388.9
SPRING1,ENST00000261318.5
SPRR1B,ENST00000307098.5
SPRR2A,ENST00000392653.3
SPRR2D,ENST00000360379.4
SPRR2E,ENST00000368750.8
SPRR2F,ENST00000468739.2
SPRR2G,ENST00000368748.5
SPRR3,ENST00000295367.5
SPRR4,ENST00000328051.3
SPRTN,ENST00000295050.12
SPRY1,ENST00000651917.1
SPRY2,ENST00000377104.4
SPRY4,ENST00000434127.3
SPRYD3,ENST00000301463.9
SPRYD4,ENST00000338146.7
SPRYD7,ENST00000361840.8
SPSB1,ENST00000328089.11
SPSB2,ENST00000524270.6
SPSB3,ENST00000566339.6
SPSB4,ENST00000310546.3
SPTA1,ENST00000643759.2
SPTAN1,ENST00000372739.7
SPTB,ENST00000644917.1
SPTBN1,ENST00000356805.9
SPTBN2,ENST00000533211.6
SPTBN4,ENST00000598249.6
SPTBN5,ENST00000320955.8
SPTLC1,ENST00000262554.7
SPTLC2,ENST00000216484.7
SPTLC3,ENST00000399002.7
SPTSSA,ENST00000298130.5
SPTY2D1,ENST00000336349.6
SPX,ENST00000256969.7
SPZ1,ENST00000296739.6
SQLE,ENST00000265896.10
SQOR,ENST00000260324.12
SQSTM1,ENST00000389805.9
SRA1,ENST00000336283.9
SRARP,ENST00000329454.2
SRBD1,ENST00000263736.5
SRC,ENST00000373578.7
SRCAP,ENST00000262518.9
SRCIN1,ENST00000617146.5
SRD5A1,ENST00000274192.7
SRD5A2,ENST00000622030.2
SRD5A3,ENST00000264228.9
SREBF1,ENST00000261646.11
SREBF2,ENST00000361204.9
SREK1,ENST00000334121.11
SREK1IP1,ENST00000513458.9
SRF,ENST00000265354.6
SRFBP1,ENST00000339397.5
SRGAP1,ENST00000355086.8
SRGAP2,ENST00000573034.8
SRGAP2C,ENST00000367123.8
SRGAP3,ENST00000383836.8
SRGN,ENST00000242465.4
SRI,ENST00000265729.7
SRL,ENST00000399609.7
SRM,ENST00000376957.7
SRMS,ENST00000217188.2
SRP14,ENST00000267884.11
SRP19,ENST00000505459.6
SRP54,ENST00000216774.11
SRP68,ENST00000307877.7
SRP72,ENST00000642900.1
SRP9,ENST00000304786.12
SRPK1,ENST00000373825.7
SRPK2,ENST00000393651.8
SRPK3,ENST00000370101.8
SRPRA,ENST00000332118.11
SRPRB,ENST00000678299.1
SRPX,ENST00000378533.4
SRPX2,ENST00000373004.5
SRR,ENST00000344595.10
SRRD,ENST00000215917.11
SRRM1,ENST00000323848.14
SRRM2,ENST00000301740.13
SRRM3,ENST00000611745.2
SRRM4,ENST00000267260.5
SRRM5,ENST00000417606.3
SRRT,ENST00000611405.5
SRSF1,ENST00000258962.5
SRSF10,ENST00000492112.3
SRSF12,ENST00000452027.3
SRSF2,ENST00000359995.10
SRSF3,ENST00000373715.11
SRSF4,ENST00000373795.7
SRSF5,ENST00000557154.6
SRSF6,ENST00000244020.5
SRSF7,ENST00000313117.11
SRSF8,ENST00000587424.3
SRSF9,ENST00000229390.8
SRXN1,ENST00000381962.4
SRY,ENST00000383070.2
SS18,ENST00000415083.7
SS18L1,ENST00000331758.8
SS18L2,ENST00000011691.6
SSB,ENST00000260956.9
SSBP1,ENST00000265304.11
SSBP4,ENST00000270061.12
SSC4D,ENST00000275560.4
SSC5D,ENST00000389623.11
SSH1,ENST00000326495.10
SSH2,ENST00000540801.6
SSH3,ENST00000308127.9
SSMEM1,ENST00000297819.4
SSNA1,ENST00000322310.10
SSPN,ENST00000242729.7
SSR1,ENST00000244763.9
SSR2,ENST00000295702.9
SSR3,ENST00000265044.7
SSR4,ENST00000370086.8
SSRP1,ENST00000278412.7
SST,ENST00000287641.4
SSTR1,ENST00000267377.3
SSTR2,ENST00000357585.4
SSTR3,ENST00000610913.2
SSTR4,ENST00000255008.5
SSU72,ENST00000291386.4
SSX1,ENST00000376919.4
SSX2B,ENST00000596480.6
SSX2IP,ENST00000342203.8
SSX3,ENST00000298396.7
SSX4,ENST00000595689.3
SSX4B,ENST00000595235.6
SSX5,ENST00000347757.6
SSX7,ENST00000298181.6
ST13,ENST00000216218.8
ST14,ENST00000278742.6
ST3GAL1,ENST00000522652.6
ST3GAL2,ENST00000342907.3
ST3GAL3,ENST00000347631.8
ST3GAL4,ENST00000444328.7
ST3GAL5,ENST00000638572.2
ST6GAL1,ENST00000169298.8
ST6GALNAC1,ENST00000156626.12
ST6GALNAC2,ENST00000225276.10
ST6GALNAC3,ENST00000328299.4
ST6GALNAC4,ENST00000335791.10
ST6GALNAC5,ENST00000477717.6
ST6GALNAC6,ENST00000373146.6
ST7,ENST00000323984.8
ST7L,ENST00000358039.9
ST8SIA1,ENST00000396037.9
ST8SIA2,ENST00000268164.8
ST8SIA3,ENST00000324000.4
ST8SIA4,ENST00000231461.10
ST8SIA5,ENST00000315087.12
ST8SIA6,ENST00000377602.5
STAB1,ENST00000321725.10
STAB2,ENST00000388887.7
STAC,ENST00000273183.8
STAC2,ENST00000333461.6
STAC3,ENST00000332782.7
STAG1,ENST00000383202.7
STAG2,ENST00000371145.8
STAG3,ENST00000615138.5
STAM,ENST00000377524.8
STAM2,ENST00000263904.5
STAMBP,ENST00000394070.7
STAMBPL1,ENST00000371926.8
STAP1,ENST00000265404.7
STAP2,ENST00000594605.6
STAR,ENST00000276449.9
STARD10,ENST00000334805.11
STARD13,ENST00000336934.10
STARD3,ENST00000336308.10
STARD3NL,ENST00000009041.12
STARD4,ENST00000296632.8
STARD5,ENST00000302824.7
STARD7,ENST00000337288.10
STARD8,ENST00000374599.8
STARD9,ENST00000290607.12
STAT1,ENST00000361099.8
STAT2,ENST00000314128.9
STAT3,ENST00000264657.10
STAT4,ENST00000392320.7
STAT5A,ENST00000590949.6
STAT5B,ENST00000293328.8
STAT6,ENST00000300134.8
STATH,ENST00000246895.9
STAU1,ENST00000371856.7
STAU2,ENST00000524300.6
STBD1,ENST00000237642.7
STC1,ENST00000290271.7
STC2,ENST00000265087.9
STEAP1,ENST00000297205.7
STEAP1B,ENST00000678116.1
STEAP2,ENST00000394621.7
STEAP3,ENST00000393110.7
STEAP4,ENST00000380079.9
STEEP1,ENST00000644802.2
STH,ENST00000537309.1
STIL,ENST00000371877.8
STIM1,ENST00000526596.2
STIM2,ENST00000467087.7
STIMATE,ENST00000355083.11
STING1,ENST00000330794.9
STIP1,ENST00000305218.9
STK10,ENST00000176763.10
STK11,ENST00000326873.12
STK11IP,ENST00000456909.6
STK16,ENST00000396738.7
STK17A,ENST00000319357.6
STK17B,ENST00000263955.9
STK24,ENST00000539966.6
STK25,ENST00000316586.9
STK26,ENST00000394334.7
STK3,ENST00000419617.7
STK31,ENST00000355870.8
STK32A,ENST00000397936.8
STK32B,ENST00000282908.10
STK32C,ENST00000298630.8
STK35,ENST00000381482.8
STK36,ENST00000295709.8
STK38,ENST00000229812.8
STK38L,ENST00000389032.8
STK39,ENST00000355999.5
STK4,ENST00000372806.8
STK40,ENST00000373132.4
STKLD1,ENST00000371957.4
STMN1,ENST00000455785.7
STMN2,ENST00000220876.12
STMN3,ENST00000370053.3
STMND1,ENST00000536551.6
STMP1,ENST00000507606.3
STN1,ENST00000224950.8
STOM,ENST00000286713.7
STOML1,ENST00000541638.6
STOML2,ENST00000356493.10
STOML3,ENST00000379631.9
STON1,ENST00000404752.6
STOX1,ENST00000298596.11
STOX2,ENST00000308497.9
STPG1,ENST00000337248.9
STPG2,ENST00000295268.4
STPG4,ENST00000445927.7
STRA6,ENST00000395105.9
STRADA,ENST00000336174.12
STRADB,ENST00000194530.8
STRAP,ENST00000419869.7
STRBP,ENST00000348403.10
STRC,ENST00000450892.7
STRIP1,ENST00000369795.8
STRIP2,ENST00000249344.7
STRIT1,ENST00000489090.2
STRN,ENST00000263918.9
STRN3,ENST00000357479.10
STRN4,ENST00000263280.11
STS,ENST00000674429.1
STT3A,ENST00000392708.9
STT3B,ENST00000295770.4
STUB1,ENST00000219548.9
STUM,ENST00000366788.8
STX10,ENST00000587230.6
STX11,ENST00000367568.5
STX12,ENST00000373943.9
STX16,ENST00000371141.8
STX17,ENST00000259400.11
STX18,ENST00000306200.7
STX19,ENST00000315099.3
STX1A,ENST00000222812.8
STX1B,ENST00000215095.11
STX2,ENST00000392373.7
STX3,ENST00000337979.9
STX4,ENST00000313843.8
STX5,ENST00000294179.8
STX6,ENST00000258301.6
STX7,ENST00000367941.7
STX8,ENST00000306357.9
STXBP1,ENST00000373302.8
STXBP1,ENST00000373299.5
STXBP2,ENST00000221283.10
STXBP3,ENST00000370008.4
STXBP4,ENST00000376352.6
STXBP5L,ENST00000471454.6
STYK1,ENST00000075503.8
STYX,ENST00000354586.5
STYXL1,ENST00000359697.8
STYXL2,ENST00000361200.7
SUB1,ENST00000265073.9
SUCLA2,ENST00000646932.1
SUCLG1,ENST00000393868.7
SUCLG2,ENST00000307227.10
SUCNR1,ENST00000362032.6
SUCO,ENST00000263688.4
SUDS3,ENST00000543473.2
SUFU,ENST00000369902.8
SUGCT,ENST00000335693.9
SUGP1,ENST00000247001.10
SUGP2,ENST00000452918.7
SUGT1,ENST00000310528.9
SULF1,ENST00000402687.9
SULT1A2,ENST00000335715.9
SULT1A3,ENST00000338971.10
SULT1A4,ENST00000360423.12
SULT1B1,ENST00000310613.8
SULT1C2,ENST00000251481.11
SULT1C3,ENST00000681802.2
SULT1C4,ENST00000272452.7
SULT1E1,ENST00000226444.4
SULT2A1,ENST00000222002.4
SULT2B1,ENST00000201586.7
SULT4A1,ENST00000330884.9
SULT6B1,ENST00000535679.6
SUMF1,ENST00000272902.10
SUMF2,ENST00000434526.8
SUMO1,ENST00000392246.7
SUMO2,ENST00000420826.7
SUMO3,ENST00000332859.11
SUMO4,ENST00000326669.6
SUN1,ENST00000401592.6
SUN3,ENST00000297325.9
SUN5,ENST00000356173.8
SUOX,ENST00000266971.8
SUPT16H,ENST00000216297.7
SUPT20H,ENST00000350612.11
SUPT3H,ENST00000371459.6
SUPT4H1,ENST00000225504.8
SUPT5H,ENST00000432763.7
SUPT6H,ENST00000314616.11
SUPT7L,ENST00000337768.10
SUPV3L1,ENST00000359655.9
SURF1,ENST00000371974.8
SURF2,ENST00000371964.5
SURF4,ENST00000371989.8
SURF6,ENST00000372022.6
SUSD1,ENST00000374270.8
SUSD2,ENST00000358321.4
SUSD3,ENST00000375472.8
SUSD4,ENST00000366878.9
SUSD5,ENST00000309558.8
SUSD6,ENST00000342745.5
SUV39H1,ENST00000376687.4
SUV39H2,ENST00000354919.11
SUZ12,ENST00000322652.10
SV2A,ENST00000369146.8
SV2B,ENST00000394232.6
SV2C,ENST00000502798.7
SVBP,ENST00000372521.9
SVEP1,ENST00000374469.6
SVIP,ENST00000354193.5
SVOP,ENST00000610966.5
SVOPL,ENST00000674285.1
SWAP70,ENST00000318950.11
SWSAP1,ENST00000674460.1
SWT1,ENST00000367500.9
SYAP1,ENST00000380155.4
SYBU,ENST00000276646.14
SYCE1,ENST00000343131.7
SYCE1L,ENST00000378644.5
SYCE2,ENST00000293695.8
SYCE3,ENST00000406915.4
SYCN,ENST00000318438.7
SYCP1,ENST00000369522.8
SYCP2,ENST00000357552.8
SYCP2L,ENST00000283141.11
SYCP3,ENST00000392924.2
SYDE1,ENST00000342784.7
SYDE2,ENST00000341460.6
SYF2,ENST00000236273.9
SYK,ENST00000375754.9
SYMPK,ENST00000245934.12
SYN1,ENST00000295987.13
SYN2,ENST00000621198.5
SYN3,ENST00000358763.7
SYNC,ENST00000409190.8
SYNCRIP,ENST00000369622.8
SYNDIG1,ENST00000376862.4
SYNDIG1L,ENST00000331628.8
SYNE1,ENST00000354674.5
SYNE1,ENST00000367255.10
SYNE2,ENST00000555002.6
SYNE3,ENST00000682763.1
SYNE4,ENST00000324444.9
SYNGAP1,ENST00000646630.1
SYNGR1,ENST00000328933.10
SYNGR2,ENST00000225777.8
SYNGR3,ENST00000248121.7
SYNGR4,ENST00000344846.7
SYNJ1,ENST00000674351.1
SYNJ2,ENST00000355585.9
SYNJ2BP,ENST00000256366.6
SYNM,ENST00000336292.11
SYNPO,ENST00000307662.5
SYNPO2,ENST00000307142.9
SYNPO2L,ENST00000394810.3
SYNPR,ENST00000478300.6
SYNRG,ENST00000612223.5
SYP,ENST00000263233.9
SYPL1,ENST00000455385.7
SYPL2,ENST00000369872.4
SYS1,ENST00000243918.10
SYT1,ENST00000261205.9
SYT10,ENST00000228567.7
SYT11,ENST00000368324.5
SYT12,ENST00000527043.6
SYT13,ENST00000020926.8
SYT15,ENST00000374321.9
SYT16,ENST00000683842.1
SYT17,ENST00000355377.7
SYT2,ENST00000367268.5
SYT3,ENST00000600079.6
SYT4,ENST00000255224.8
SYT5,ENST00000354308.8
SYT6,ENST00000610222.3
SYT7,ENST00000539008.6
SYT9,ENST00000318881.11
SYTL1,ENST00000616558.5
SYTL3,ENST00000611299.5
SYTL5,ENST00000297875.7
SYVN1,ENST00000377190.8
SZRD1,ENST00000401088.9
SZT2,ENST00000634258.3
TAAR1,ENST00000275216.3
TAAR2,ENST00000367931.1
TAAR6,ENST00000275198.1
TAB1,ENST00000216160.11
TAB2,ENST00000637181.2
TAC1,ENST00000319273.10
TAC3,ENST00000458521.7
TACC1,ENST00000317827.9
TACC2,ENST00000369005.6
TACC3,ENST00000313288.9
TACO1,ENST00000258975.7
TACR1,ENST00000305249.10
TACR2,ENST00000373306.5
TACR3,ENST00000304883.3
TACSTD2,ENST00000371225.4
TADA1,ENST00000367874.5
TADA2A,ENST00000615182.5
TADA2B,ENST00000310074.8
TADA3,ENST00000301964.7
TAF1,ENST00000423759.6
TAF10,ENST00000299424.9
TAF11,ENST00000361288.9
TAF12,ENST00000373824.9
TAF13,ENST00000338366.6
TAF15,ENST00000605844.6
TAF1A,ENST00000352967.9
TAF1B,ENST00000263663.10
TAF1C,ENST00000566732.6
TAF1D,ENST00000448108.7
TAF1L,ENST00000242310.4
TAF2,ENST00000378164.7
TAF3,ENST00000344293.6
TAF4,ENST00000252996.9
TAF4B,ENST00000269142.10
TAF5,ENST00000369839.4
TAF6,ENST00000453269.7
TAF6L,ENST00000294168.8
TAF7,ENST00000313368.8
TAF7L,ENST00000356784.2
TAF8,ENST00000372977.8
TAF9,ENST00000217893.10
TAF9B,ENST00000341864.6
TAFA1,ENST00000478136.6
TAFA2,ENST00000416284.8
TAFA3,ENST00000361886.4
TAFA4,ENST00000295569.12
TAFA5,ENST00000402357.6
TAGAP,ENST00000367066.8
TAGLN,ENST00000392951.9
TAGLN2,ENST00000368097.9
TAGLN3,ENST00000478951.6
TAL2,ENST00000334077.6
TALDO1,ENST00000319006.8
TAMALIN,ENST00000293662.9
TANC1,ENST00000263635.8
TANGO2,ENST00000327374.9
TANGO6,ENST00000261778.2
TANK,ENST00000392749.7
TAOK1,ENST00000261716.8
TAOK2,ENST00000308893.9
TAOK3,ENST00000392533.8
TAP1,ENST00000354258.5
TAP2,ENST00000374897.4
TAPBP,ENST00000434618.7
TAPBPL,ENST00000266556.8
TAPT1,ENST00000405303.7
TARBP1,ENST00000040877.2
TARBP2,ENST00000266987.7
TARDBP,ENST00000240185.8
TARM1,ENST00000432826.2
TARS1,ENST00000265112.8
TARS2,ENST00000369064.8
TARS3,ENST00000335968.8
TAS1R1,ENST00000333172.11
TAS1R3,ENST00000339381.6
TAS2R1,ENST00000382492.4
TAS2R13,ENST00000390677.2
TAS2R16,ENST00000249284.3
TAS2R19,ENST00000390673.2
TAS2R20,ENST00000538986.2
TAS2R3,ENST00000247879.2
TAS2R31,ENST00000390675.2
TAS2R38,ENST00000547270.1
TAS2R39,ENST00000446620.1
TAS2R4,ENST00000247881.4
TAS2R40,ENST00000408947.4
TAS2R41,ENST00000408916.1
TAS2R42,ENST00000334266.1
TAS2R43,ENST00000531678.1
TAS2R46,ENST00000533467.1
TAS2R5,ENST00000247883.5
TAS2R50,ENST00000506868.1
TAS2R60,ENST00000332690.1
TAS2R7,ENST00000240687.2
TAS2R8,ENST00000240615.3
TAS2R9,ENST00000240691.4
TASL,ENST00000378962.4
TASOR,ENST00000683822.1
TASP1,ENST00000337743.9
TAT,ENST00000355962.5
TATDN1,ENST00000276692.11
TATDN2,ENST00000448281.7
TATDN3,ENST00000366974.9
TAX1BP1,ENST00000396319.7
TAX1BP3,ENST00000225525.4
TAZ,ENST00000601016.6
TBATA,ENST00000456372.4
TBC1D1,ENST00000261439.9
TBC1D10A,ENST00000215790.12
TBC1D10B,ENST00000409939.8
TBC1D10C,ENST00000542590.2
TBC1D12,ENST00000225235.5
TBC1D13,ENST00000372648.10
TBC1D14,ENST00000409757.9
TBC1D15,ENST00000485960.7
TBC1D16,ENST00000310924.7
TBC1D17,ENST00000221543.10
TBC1D19,ENST00000264866.9
TBC1D2,ENST00000465784.7
TBC1D20,ENST00000354200.5
TBC1D21,ENST00000300504.7
TBC1D22A,ENST00000337137.9
TBC1D22B,ENST00000373491.3
TBC1D23,ENST00000394144.9
TBC1D24,ENST00000646147.1
TBC1D25,ENST00000376771.9
TBC1D2B,ENST00000300584.8
TBC1D3,ENST00000620215.3
TBC1D30,ENST00000539867.6
TBC1D31,ENST00000287380.6
TBC1D32,ENST00000398212.7
TBC1D3B,ENST00000611257.5
TBC1D3C,ENST00000622206.2
TBC1D3E,ENST00000621587.2
TBC1D3G,ENST00000569055.2
TBC1D3L,ENST00000612727.5
TBC1D4,ENST00000377636.8
TBC1D7,ENST00000379300.8
TBC1D8,ENST00000409318.2
TBC1D8B,ENST00000357242.10
TBC1D9,ENST00000442267.3
TBC1D9B,ENST00000355235.8
TBCA,ENST00000380377.9
TBCB,ENST00000221855.8
TBCC,ENST00000372876.2
TBCCD1,ENST00000338733.10
TBCD,ENST00000355528.9
TBCE,ENST00000642610.2
TBCEL,ENST00000683345.1
TBCK,ENST00000394708.7
TBK1,ENST00000331710.10
TBL1X,ENST00000645353.2
TBL1XR1,ENST00000457928.7
TBL1Y,ENST00000383032.6
TBL2,ENST00000305632.11
TBL3,ENST00000568546.6
TBP,ENST00000392092.7
TBPL1,ENST00000237264.9
TBR1,ENST00000389554.8
TBRG1,ENST00000441174.8
TBRG4,ENST00000258770.8
TBX1,ENST00000649276.2
TBX10,ENST00000335385.4
TBX15,ENST00000369429.5
TBX18,ENST00000369663.10
TBX19,ENST00000367821.8
TBX2,ENST00000240328.4
TBX20,ENST00000408931.4
TBX21,ENST00000177694.2
TBX22,ENST00000373296.8
TBX3,ENST00000349155.7
TBX4,ENST00000644296.1
TBX5,ENST00000405440.7
TBX6,ENST00000395224.7
TBXA2R,ENST00000375190.10
TBXAS1,ENST00000448866.7
TBXT,ENST00000366876.7
TC2N,ENST00000435962.7
TCAF1,ENST00000479870.6
TCAF2,ENST00000684770.1
TCAIM,ENST00000342649.9
TCAP,ENST00000309889.3
TCEA1,ENST00000521604.7
TCEA2,ENST00000343484.10
TCEA3,ENST00000450454.7
TCEAL1,ENST00000372625.8
TCEAL2,ENST00000372780.6
TCEAL3,ENST00000372627.10
TCEAL4,ENST00000472484.6
TCEAL5,ENST00000372680.2
TCEAL7,ENST00000332431.5
TCEAL8,ENST00000372685.8
TCEAL9,ENST00000372661.6
